uranium production, centrifuge, enriched 4.2%;uranium, enriched 4.2%, per separative work unit;unit;RoW;13183
furnace production, wood chips, average storage area, 1000kW;furnace, wood chips, average storage area, 1000kW;unit;CH;13184
market for hard coal briquettes;hard coal briquettes;megajoule;RER;13185
ethylvinylacetate production, foil;ethylvinylacetate, foil;kilogram;RoW;13186
treatment of bottom ash, MSWI[F], coating from waste CRT display, slag compartment;bottom ash, MSWI[F], coating from waste CRT display;kilogram;CH;13187
treatment of waste polystyrene, unsanitary landfill, hyperarid infiltration class (-250mm);waste polystyrene;kilogram;GLO;13188
treatment of sludge from pulp and paper production, sanitary landfill;electricity, medium voltage;kilowatt hour;RoW;13189
electricity, high voltage, import from UA;electricity, high voltage;kilowatt hour;HU;13190
wind power plant construction, 800kW, moving parts;wind power plant, 800kW, moving parts;unit;GLO;13191
aluminium, ingot, primary, import from South America;aluminium, primary, ingot;kilogram;IAI Area, EU27 & EFTA;13192
market for energy and auxilliary inputs, metal working factory;energy and auxilliary inputs, metal working factory;kilogram;RoW;13193
market for plastic processing factory;plastic processing factory;unit;GLO;13194
treatment of wastewater, average, wastewater treatment;wastewater, average;cubic meter;CA-QC;13195
concrete production, 40MPa, for building construction, with cement, CP III;concrete, 40MPa;cubic meter;BR;13196
market for erbium oxide;erbium oxide;kilogram;GLO;13197
market for acrylic dispersion, with water, in 58% solution state;acrylic dispersion, with water, in 58% solution state;kilogram;RER;13198
treatment of sewage sludge, 70% water, WWT-SLF, waste plastic, mixture, municipal incineration;sewage sludge, 70% water, WWT-SLF, waste plastic, mixture;kilogram;GLO;13199
C3 hydrocarbon production, mixture, petroleum refinery operation;C3 hydrocarbon mixture;kilogram;PE;13200
market for waste reinforcement steel;waste reinforcement steel;kilogram;CH;13201
phosphorous chloride production;phosphorous chloride;kilogram;RoW;13202
heat and power co-generation, oil;electricity, high voltage;kilowatt hour;US-MRO;13203
market for 1,1-difluoroethane;1,1-difluoroethane;kilogram;GLO;13204
market for electricity, high voltage;electricity, high voltage;kilowatt hour;CN-ECGC;13205
market for cleft timber, measured as dry mass;cleft timber, measured as dry mass;kilogram;BR;13206
market for bottom ash, MSWI, residue from mechanical treatment, IT accessory;bottom ash, MSWI, residue from mechanical treatment, IT accessory;kilogram;GLO;13207
treatment of waste paperboard, sanitary landfill;heat, district or industrial, other than natural gas;megajoule;RoW;13208
market for electricity, low voltage;electricity, low voltage;kilowatt hour;US-ASCC;13209
epoxy resin insulator, Al2O3 production;epoxy resin insulator, Al2O3;kilogram;RER;13210
polyether polyols production, short chain;polyether polyols, short chain;kilogram;RER;13211
market for bronze scrap, post-consumer;bronze scrap, post-consumer;kilogram;GLO;13212
market for transformer, high voltage use;transformer, high voltage use;kilogram;GLO;13213
market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, R134a refrigerant, cooling;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, R134a refrigerant, cooling;ton kilometer;GLO;13214
cathode-ray tube production, cathode ray tube display;cathode-ray tube, cathode ray tube display;kilogram;GLO;13215
market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram;RoW;13216
hydrochloric acid production, Mannheim process;sodium sulfate, anhydrite;kilogram;RER;13217
stibnite mine operation and beneficiation;stibnite concentrate;kilogram;CA-QC;13218
market for residues, MSWI-WWT, WW from soft fibreboard production;residues, MSWI-WWT, WW from soft fibreboard production;kilogram;GLO;13219
burnt shale production;electricity, medium voltage;kilowatt hour;DE;13220
mandarin production, sorted and graded;mandarin, fresh grade;kilogram;RoW;13221
market for bottom ash, MSWI, municipal solid waste;bottom ash, MSWI, municipal solid waste;kilogram;NO;13222
market for photovoltaic flat-roof installation, 3kWp, multi-Si, on roof;photovoltaic flat-roof installation, 3kWp, multi-Si, on roof;unit;GLO;13223
electricity, high voltage, import from ME;electricity, high voltage;kilowatt hour;RS;13224
electricity, high voltage, import from CN-NWG;electricity, high voltage;kilowatt hour;CN-SWG;13225
limestone and gypsum application, by spreader;limestone and gypsum application, by spreader;hectare;BR;13226
market for phosphorous chloride;phosphorous chloride;kilogram;RoW;13227
solid bleached and unbleached board carton production;solid bleached and unbleached board carton;kilogram;RoW;13228
electricity production, wind, 1-3MW turbine, onshore;electricity, high voltage;kilowatt hour;IN-AP;13229
concrete production, 25MPa, for building construction, for interior use, with cement, Portland;hard coal ash;kilogram;RoW;13230
heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas;heat, district or industrial, other than natural gas;megajoule;FR;13231
electrolysis of magnesium chloride, from titanium sponge production;chlorine, for reuse in titanium tetrachloride production;kilogram;CN;13232
market for sewage sludge, 70% water, WWT, WW from LCD backlight production;sewage sludge, 70% water, WWT, WW from LCD backlight production;kilogram;RoW;13233
electricity production, hydro, run-of-river;electricity, high voltage;kilowatt hour;MK;13234
land already in use, perennial cropland to pasture, man made;land tenure, arable land, measured as carbon net primary productivity, pasture, man made;kilogram;BR-AL;13235
stone wool production;stone wool;kilogram;RoW;13236
concrete block production;concrete block;kilogram;BR;13237
heat and power co-generation unit construction, 6400kW thermal, building;heat and power co-generation unit, 6400kW thermal, building;unit;CH;13238
market for waste plastic, mixture;waste plastic, mixture;kilogram;PT;13239
soybean meal to generic market for protein feed;protein feed, 100% crude;kilogram;GLO;13240
treatment of blast furnace gas, in power plant;heat, district or industrial, other than natural gas;megajoule;RS;13241
lime production, hydrated, packed;lime, hydrated, packed;kilogram;RoW;13242
market for sewage sludge, 97% water, WWT, WW from glass production;sewage sludge, 97% water, WWT, WW from glass production;kilogram;CH;13243
protein pea, feed production, Swiss integrated production;protein pea, feed, Swiss integrated production;kilogram;CH;13244
market for electricity, low voltage;electricity, low voltage;kilowatt hour;BY;13245
vermiculite mine operation;vermiculite;kilogram;RoW;13246
clay pit operation;clay;kilogram;CH;13247
phosphorus oxychloride production, from phosphorus pentachloride;phosphorus oxychloride;kilogram;GLO;13248
market for waste glass;waste glass;kilogram;PL;13249
fish canning, large fish;fish canning, large fish;kilogram;EC;13250
treatment of waste polyurethane seal, collection for final disposal;waste polyurethane seal;kilogram;CH;13251
market for transport, freight, light commercial vehicle, unregulated;transport, freight, light commercial vehicle, unregulated;ton kilometer;ZA;13252
heat production, mixed logs, at furnace 100kW;heat, central or small-scale, other than natural gas;megajoule;RoW;13253
market for sawnwood, beam, hardwood, raw, dried (u=20%);sawnwood, beam, hardwood, raw, dried (u=20%);cubic meter;CH;13254
market for enamelling;enamelling;square meter;GLO;13255
triple superphosphate production;triple superphosphate;kilogram;RoW;13256
market for electricity, low voltage;electricity, low voltage;kilowatt hour;US-HICC;13257
biomethane, low pressure burned in solid oxide fuel cell, with micro gas turbine, 180kWe, future;heat, future;megajoule;CH;13258
treatment of scrap steel, municipal incineration;scrap steel;kilogram;Europe without Switzerland;13259
cement production, CEM II/A;cement, CEM II/A;kilogram;CH;13260
textile production, cotton, air jet loom weaving;textile, woven cotton;kilogram;RoW;13261
clear-cutting, grassland to arable land, perennial crop;land tenure, arable land, measured as carbon net primary productivity, perennial crop;kilogram;BR-PI;13262
electricity voltage transformation, residual mix, from medium to low voltage;electricity, low voltage;kilowatt hour;FR;13263
market for internet access, videoconference, 0.7 Mbit/s;internet access, videoconference, 0.7 Mbit/s;hour;GLO;13264
market for energy use, electric bicycle, electricity from renewable energy products;energy use, electric bicycle, electricity from renewable energy products;kilometer;GLO;13265
market for inorganic nitrogen fertiliser, as N;inorganic nitrogen fertiliser, as N;kilogram;IL;13266
heat production, softwood chips from forest, at furnace 50kW;heat, central or small-scale, other than natural gas;megajoule;CH;13267
electricity voltage transformation from medium to low voltage;electricity, low voltage;kilowatt hour;CA-YK;13268
heat production, at heat pump 30kW, allocation exergy;heat, central or small-scale, other than natural gas;megajoule;RoW;13269
hydrogen production, steam methane reforming;hydrogen, gaseous, low pressure;kilogram;RoW;13270
ethanol production from sweet sorghum;bagasse, from sweet sorghum;kilogram;RoW;13271
spinach production;spinach;kilogram;GLO;13272
maize grain production;maize grain;kilogram;ZA;13273
heat production, at solar+gas heating, flat plate, one-family house, combined system;heat, solar+gas, one-family house, for combined system;megajoule;CH;13274
electricity voltage transformation from high to medium voltage;electricity, medium voltage;kilowatt hour;UZ;13275
treatment of spent solvent mixture, hazardous waste incineration, with energy recovery;spent solvent mixture;kilogram;Europe without Switzerland;13276
dimethyl hexynediol production;dimethyl hexynediol;kilogram;GLO;13277
market for potassium chloride sludge;potassium chloride sludge;kilogram;GLO;13278
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;heat, district or industrial, natural gas;megajoule;NO;13279
drying of protein pea;drying of protein pea;litre;CA-SK;13280
blast furnace sludge, for recovery to generic market for supplementary cementitious materials;supplementary cementitious materials;kilogram;RER;13281
treatment of leachate, SLF, waste plastic, mixture, wastewater treatment;leachate, SLF, waste plastic, mixture;cubic meter;CH;13282
electricity production, nuclear, pressure water reactor, heavy water moderated;electricity, high voltage;kilowatt hour;CA-NB;13283
market for energy saving;energy saving;megajoule;GLO;13284
electricity production, hydro, run-of-river;electricity, high voltage;kilowatt hour;CA-MB;13285
treatment of bottom ash, MSWI, LDPE/Alu in waste UHT milk carton (ambient), post-industrial, slag compartment;bottom ash, MSWI, LDPE/Alu in waste UHT milk carton (ambient), post-industrial;kilogram;RER;13286
market for residues, MSWI, digester sludge;residues, MSWI, digester sludge;kilogram;GLO;13287
electricity, medium voltage, residual mix;electricity, medium voltage;kilowatt hour;BA;13288
fuel cell production, stack polymer electrolyte membrane, 2kW electrical, future;fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;unit;RoW;13289
market for municipal solid waste;municipal solid waste;kilogram;NL;13290
natural gas, liquefied, import from DZ;natural gas, liquefied;cubic meter;RoW;13291
energy and auxilliary inputs, metal working factory, with heating from heavy fuel oil;energy and auxilliary inputs, metal working factory;kilogram;RoW;13292
treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration;heat, for reuse in municipal waste incineration only;megajoule;Europe without Switzerland;13293
aluminium alloy production, AlLi;aluminium alloy, AlLi;kilogram;RoW;13294
clinker production;biowaste;kilogram;TN;13295
market for hard disk drive, for laptop computer;hard disk drive, for laptop computer;unit;GLO;13296
